  0.000000	 -9.027748	-10.100891	-17.676734	 18.551667	 -8.260595	 -7.600993	-10.176444	-13.905448	 19.520241	 -2.005829
  0.000000	 -8.896179	-10.371318	-16.556839	 17.779941	 -7.792998	 -7.593825	-10.170842	-13.900334	 19.541709	 -1.980426
  0.000000	 -8.689557	-10.741278	-15.359666	 18.540456	 -4.202471	 -7.585241	-10.159661	-13.912466	 19.524596	 -2.030714
  0.000000	 -8.264204	-10.511530	-15.230376	 18.206365	 -4.324026	 -7.580753	-10.153472	-13.884096	 19.566970	 -1.991060
  0.000000	 -8.463441	-10.805922	-15.829192	 17.743872	 -4.084085	 -7.553176	-10.123578	-13.814446	 19.631234	 -1.966190
  0.000000	 -8.417852	-10.566107	-15.726947	 17.656746	 -4.017765	 -7.546672	-10.136334	-13.806420	 19.652672	 -1.957427
  0.000000	 -8.460156	-10.619095	-15.716764	 17.708687	 -3.832910	 -7.543107	-10.140769	-13.799006	 19.653730	 -1.976979
  0.000000	 -8.336719	-10.560426	-15.556667	 17.965582	 -3.537866	 -7.537983	-10.134174	-13.792795	 19.646013	 -1.990667
  0.000000	 -8.330960	-10.644480	-15.656886	 17.849644	 -3.727164	 -7.528561	-10.112597	-13.751092	 19.681441	 -1.943160
  0.000000	 -8.297963	-10.766884	-15.640922	 17.935783	 -3.661910	 -7.524266	-10.092437	-13.738309	 19.697310	 -1.928371
  0.000000	 -8.225373	-10.953106	-15.246670	 18.150778	 -3.903604	 -7.505704	-10.027035	-13.740450	 19.722058	 -1.836342
  0.000000	 -8.341568	-10.949028	-15.401394	 18.323122	 -4.219899	 -7.480592	-10.035858	-13.702620	 19.687611	 -1.760081
  0.000000	 -8.560623	-10.781838	-15.622236	 18.379114	 -4.136417	 -7.415169	-10.045395	-13.618338	 19.709009	 -1.719318
  0.000000	 -8.559731	-10.918052	-15.697727	 18.335742	 -4.191087	 -7.410659	-10.017842	-13.590587	 19.711615	 -1.698743
  0.000000	 -8.535937	-10.929182	-15.641890	 18.438488	 -4.198902	 -7.394111	 -9.988573	-13.551993	 19.736480	 -1.634762
  0.000000	 -8.533932	-10.881810	-15.608059	 18.386334	 -3.949568	 -7.365270	 -9.977173	-13.516255	 19.787434	 -1.642224
  0.000000	 -8.485218	-10.907887	-15.716788	 18.117370	 -4.000238	 -7.346985	 -9.952045	-13.438143	 19.887542	 -1.566208
  0.000000	 -8.449403	-10.871867	-15.729775	 18.022533	 -3.909940	 -7.336309	 -9.946878	-13.404380	 19.947817	 -1.556731
  0.000000	 -8.455679	-10.833011	-15.683048	 18.038227	 -3.852855	 -7.326169	 -9.946691	-13.378343	 19.974443	 -1.536839
  0.000000	 -8.452013	-10.898195	-15.699849	 18.041749	 -3.752281	 -7.319005	 -9.924670	-13.359864	 19.988195	 -1.553959
  0.000000	 -8.406972	-10.826807	-15.611819	 18.003448	 -3.738327	 -7.277092	 -9.894149	-13.283527	 20.105961	 -1.466147
  0.000000	 -8.385604	-10.807832	-15.570980	 17.983548	 -3.650997	 -7.271392	 -9.889077	-13.267443	 20.129295	 -1.487020
  0.000000	 -8.372524	-10.803212	-15.590752	 17.996423	 -3.575725	 -7.263096	 -9.884901	-13.236133	 20.155305	 -1.498239
  0.000000	 -8.431878	-10.934289	-15.601533	 17.971872	 -3.778745	 -7.206083	 -9.788919	-13.159965	 20.246180	 -1.308608
  0.000000	 -8.403922	-10.979797	-15.511586	 18.115148	 -3.790139	 -7.173264	 -9.711543	-13.105136	 20.264137	 -1.172802
  0.000000	 -8.342247	-10.998463	-15.274277	 18.191139	 -4.026981	 -7.155837	 -9.637974	-13.151001	 20.323005	 -0.897177
  0.000000	 -8.356145	-11.054557	-15.143352	 18.261328	 -4.226205	 -7.109256	 -9.572272	-13.202772	 20.307425	 -0.705049
  0.000000	 -8.063005	-10.696503	-14.660253	 18.847949	 -3.495590	 -7.275687	 -9.765567	-13.432796	 19.983525	 -0.992667
  0.000000	 -7.960271	-10.541415	-14.486648	 19.053288	 -2.989768	 -7.284906	 -9.820045	-13.509579	 19.832219	 -1.408609
  0.000000	 -7.930120	-10.518023	-14.512061	 19.042721	 -2.899656	 -7.290734	 -9.821842	-13.445429	 19.852038	 -1.470063
  0.000000	 -7.941738	-10.580238	-14.562688	 19.001480	 -2.881764	 -7.254598	 -9.721317	-13.354267	 19.941072	 -1.413800
  0.000000	 -7.920069	-10.550178	-14.562714	 19.017081	 -2.839876	 -7.261816	 -9.732565	-13.300290	 19.982425	 -1.407946
  0.000000	 -7.929495	-10.503293	-14.507982	 19.063380	 -2.727523	 -7.228456	 -9.768346	-13.326314	 19.979217	 -1.463274
  0.000000	 -7.932375	-10.529621	-14.502447	 19.039640	 -2.727733	 -7.202471	 -9.699995	-13.291450	 20.005594	 -1.456053
  0.000000	 -7.901157	-10.525810	-14.496914	 19.067806	 -2.666766	 -7.226422	 -9.680550	-13.276123	 19.890611	 -1.609554
  0.000000	 -7.883079	-10.538915	-14.497909	 19.110664	 -2.593915	 -7.207939	 -9.598326	-13.183541	 19.963189	 -1.637494
  0.000000	 -7.885452	-10.472208	-14.513938	 19.112704	 -2.555674	 -7.159744	 -9.664662	-13.046671	 20.018738	 -1.650721
  0.000000	 -7.925363	-10.391775	-14.556566	 19.161440	 -2.551743	 -7.052312	 -9.753830	-12.890410	 20.006985	 -1.598274
  0.000000	 -7.904099	-10.432008	-14.456051	 19.220784	 -2.535046	 -7.011394	 -9.612665	-12.991964	 19.914082	 -1.577369
  0.000000	 -7.913461	-10.486303	-14.392202	 19.300059	 -2.676945	 -6.879679	 -9.371161	-12.904566	 19.907302	 -1.001192
  0.000000	 -7.774894	-10.315432	-14.212396	 19.449066	 -2.502956	 -7.178849	 -9.761969	-13.258014	 19.469310	 -1.315826
  0.000000	 -7.635831	-10.085944	-14.001324	 19.542514	 -2.327218	 -7.424413	-10.326731	-13.791984	 19.095296	 -1.957351
  0.000000	 -7.648287	-10.099082	-14.024032	 19.472887	 -2.387045	 -7.371246	-10.335750	-13.724471	 19.269609	 -1.705744
  0.000000	 -7.650463	-10.106134	-13.981662	 19.495879	 -2.343513	 -7.396726	-10.396732	-13.929268	 19.163079	 -1.736807
  0.000000	 -7.632003	-10.107123	-13.977549	 19.492168	 -2.320057	 -7.498194	-10.440888	-14.019425	 19.110218	 -1.882207
  0.000000	 -7.623187	-10.120674	-13.903438	 19.581251	 -2.305435	 -7.550676	-10.315055	-14.351636	 18.444197	 -1.840998
  0.000000	 -7.567234	-10.066052	-13.816295	 19.659929	 -2.199709	 -7.799950	-10.697312	-15.323459	 17.532340	 -2.692761
  0.000000	 -7.565684	-10.074158	-13.846373	 19.626216	 -2.203836	 -7.874083	-10.782321	-15.253284	 17.635004	 -2.809713
  0.000000	 -7.569431	-10.076805	-13.888783	 19.566606	 -2.204603	 -7.897367	-10.940830	-15.056667	 17.856238	 -2.939459
  0.000000	 -7.578129	-10.088281	-13.894085	 19.578822	 -2.180691	 -7.863669	-10.901603	-15.193369	 17.431446	 -3.243740
  0.000000	 -7.581237	-10.108260	-13.929999	 19.525285	 -2.190907	 -7.795952	-10.535669	-14.566954	 18.154426	 -2.936450
  0.000000	 -7.572731	-10.113124	-13.943086	 19.513176	 -2.198260	 -8.175140	-10.466601	-14.521317	 17.000983	 -3.716017
